valor_transacao,num_tentativas_24h,hora_dia,distancia_ip_km,fraude
3221.49,8,5,2826.7,1
5136.3,5,23,6890.2,1
9745.15,4,23,3363.1,1
9470.36,3,1,9223.9,1
5492.52,1,14,1191.1,1
6101.43,2,2,8517.5,0
6662.78,2,2,1060.9,0
6516.95,3,2,3654.8,1
5818.86,8,7,8400.0,1
7443.91,5,11,9343.4,0
1105.84,3,19,46.3,0
6207.08,3,8,8069.1,0
4481.4,7,10,5080.6,1
6894.68,8,17,8972.1,1
3469.58,3,3,5261.5,1
1397.19,2,12,8547.2,1
1929.23,5,13,161.1,1
1482.98,2,20,9639.8,0
922.66,4,13,4690.1,0
7639.13,2,19,6509.3,0
9115.66,1,2,3578.8,1
8918.46,2,14,5633.8,0
9263.05,9,4,7119.7,1
1084.1,5,5,4119.6,0
4847.66,9,14,1852.0,0
3479.59,8,0,9996.5,0
1801.44,6,18,807.4,1
5936.27,1,7,3043.5,1
9379.12,3,4,9494.3,0
3888.36,9,21,1362.9,0
6985.58,1,4,7961.1,1
8222.5,7,4,5826.2,1
6222.02,1,15,7540.3,0
7807.24,5,21,6024.5,1
7790.41,9,9,5275.9,1
2746.84,2,19,1670.1,0
8606.68,4,0,4617.7,0
2132.79,9,5,4483.1,1
9133.0,7,1,3693.0,1
7579.25,4,1,1100.5,1
1243.87,4,14,7846.0,1
3279.59,2,18,3714.8,0
6826.84,1,11,1893.3,0
6968.82,6,3,2495.9,1
9346.28,1,15,5332.2,0
7200.46,6,8,4978.0,1
4330.38,2,21,4867.7,1
5987.58,9,22,8509.4,1
2182.67,5,9,2052.0,0
413.51,6,23,8874.0,1
3283.74,8,18,6557.8,1
9940.13,8,19,814.4,1
1955.71,1,11,6708.2,0
1524.23,8,15,1502.4,0
1948.03,3,5,7898.1,0
8618.66,5,23,4002.7,1
5458.08,2,9,4300.5,0
3201.88,8,13,1620.6,0
6761.6,6,7,3907.7,0
1779.52,6,6,3653.7,0
3799.38,7,1,3895.8,0
6158.87,7,6,6109.7,0
5631.43,2,22,9679.4,0
532.86,6,4,3282.4,1
2141.33,7,10,2762.8,0
8222.24,5,11,3033.4,0
5113.29,9,15,8940.6,1
7032.63,5,19,5959.9,0
539.62,5,11,4681.4,0
2072.4,5,13,1817.5,0
7320.48,3,1,417.5,1
7570.07,1,7,7168.9,1
4654.6,3,8,8362.3,1
1202.51,2,4,7413.3,0
551.54,9,6,9672.8,0
2485.58,9,7,6892.2,0
7246.54,1,20,8766.8,0
3326.29,7,7,9802.4,1
7642.79,9,0,8716.5,1
4583.43,3,2,2211.1,1
5834.69,6,5,8730.9,1
90.0,8,6,9688.2,0
8593.3,5,5,7105.2,1
230.05,5,14,8148.2,0
7878.32,9,2,7547.9,1
784.82,1,14,5195.4,0
8318.39,8,17,643.3,1
9621.52,6,12,3339.5,1
6066.35,4,3,8040.1,1
6664.73,7,21,1373.8,0
6249.39,2,20,9165.7,1
1845.34,6,21,3096.1,0
4156.9,4,9,1138.2,0
7215.7,4,21,4306.9,0
6111.2,8,11,336.9,0
2466.12,1,13,2851.3,0
7443.45,7,6,7250.8,1
6301.28,1,1,9608.6,1
5052.81,2,23,6001.3,1
6422.45,1,15,438.2,0
5412.23,2,13,7085.7,0
2823.22,7,19,1691.6,1
4798.56,1,18,5667.3,0
6840.82,1,14,840.3,0
9384.79,5,15,6719.1,1
8628.29,3,19,7667.1,0
7983.29,1,14,9020.6,0
4187.75,3,11,2400.4,0
7395.47,9,12,2353.1,0
5140.43,9,14,6586.0,0
8013.43,6,8,3433.5,0
1627.39,7,20,1649.0,0
3501.63,5,13,8760.6,1
7136.72,6,16,1630.3,0
2830.72,5,19,412.3,0
7452.86,3,14,8779.2,0
4085.15,8,7,2638.8,0
6665.56,1,18,7850.9,0
2532.0,5,21,1588.3,0
8972.12,1,17,8634.4,0
5306.21,9,1,1442.5,0
8173.67,2,12,276.7,0
5703.17,1,23,8028.1,0
1117.9,5,17,6059.2,0
7933.17,3,11,3933.3,0
9354.4,7,13,18.0,0
5901.16,1,1,1418.3,0
7090.08,5,3,6967.9,1
351.8,3,17,1103.1,0
6851.5,6,10,9287.6,1
360.45,6,20,3865.7,0
7963.99,8,5,2101.0,1
8863.53,7,15,192.5,0
2589.73,4,13,938.7,0
7510.03,3,18,2906.6,0
1364.96,6,14,314.5,1
3956.52,1,23,7619.8,1
3422.97,9,19,2378.0,0
4216.8,6,3,6182.6,1
9316.43,7,12,1272.0,1
2741.56,9,0,1045.2,1
5922.16,3,10,3204.2,0
4472.06,4,0,9813.9,1
3833.69,7,5,8008.7,0
5094.45,9,22,7661.8,1
1526.61,8,13,7005.6,1
208.36,6,20,1473.3,0
9425.41,3,3,7034.8,1
5146.85,2,18,2463.8,0
4646.48,6,19,4881.7,1
4770.85,1,16,5228.2,0
9012.8,9,13,7240.5,1
8769.67,1,2,6338.0,0
9635.58,2,14,6244.8,1
8363.01,1,10,9320.0,0
9214.64,4,6,5792.2,0
4084.6,6,10,3562.8,0
702.35,9,18,1662.6,1
7346.86,8,17,8216.8,1
2242.22,6,16,891.4,0
6881.17,5,4,5897.9,1
4118.6,8,2,3038.9,1
8078.97,7,23,8764.0,1
7489.81,1,14,1541.2,0
6709.96,3,15,9983.9,0
9274.13,3,1,6445.2,1
9651.36,2,23,6723.4,1
2767.54,1,20,3138.7,0
9644.9,5,1,4388.8,1
6617.85,1,18,4747.1,0
152.63,4,15,9173.5,0
9833.95,3,0,9864.7,0
1521.62,7,9,921.7,0
8287.53,4,23,1109.5,1
4825.76,4,19,8742.8,1
3666.02,3,1,2261.4,0
7910.06,8,12,7888.9,1
1439.14,4,1,1018.9,1
8231.54,3,20,3515.1,0
9388.06,2,8,5907.4,0
7922.3,9,5,528.4,0
1512.35,8,0,5698.4,0
4828.05,5,22,8908.4,1
9467.5,5,2,1108.5,0
5358.2,4,4,7821.5,0
6769.41,9,6,9534.1,1
8544.51,2,13,8314.1,0
3531.9,1,10,7255.4,0
4115.51,7,6,4037.8,1
5813.16,1,0,707.9,0
1592.27,4,17,9326.6,0
9877.51,2,8,1366.6,0
6503.72,4,1,7418.8,1
1721.16,5,15,3220.1,0
9061.61,9,5,3009.5,0
2490.7,6,18,6242.3,1
3257.28,2,18,4674.0,0
9511.39,2,4,939.1,0
7015.35,2,9,8079.3,1
4457.08,8,16,7772.8,1
2155.79,1,3,5240.1,0
2562.36,1,15,2436.1,0
2017.44,6,21,1537.3,1
4798.29,3,1,6136.4,0
145.8,8,10,6293.6,1
8392.72,6,9,6754.9,0
7574.46,6,20,3943.1,1
5070.43,8,23,47.1,1
3084.07,7,2,43.5,0
1646.38,4,4,2399.9,0
785.18,6,4,8884.3,1
4591.26,8,15,5104.8,1
2797.62,7,18,3522.2,0
9783.96,1,12,4157.9,0
1288.67,2,10,5320.0,0
5156.12,2,22,2875.6,0
7193.95,3,1,9418.8,0
1321.42,8,4,9950.7,1
351.9,5,10,6611.7,1
7697.52,4,21,3069.4,0
3896.48,6,20,6635.8,0
5404.47,7,8,5116.0,0
6696.43,9,6,4350.1,0
6778.66,3,14,2520.1,0
7467.68,7,15,1648.4,0
4889.51,1,14,9634.6,1
7875.66,7,0,6280.4,1
2128.23,4,6,4431.3,0
2542.38,9,15,7245.1,1
8719.21,9,16,7607.6,1
4682.88,1,17,2875.3,0
7927.54,6,16,9941.9,1
2093.58,6,1,3806.5,1
6103.66,5,14,5224.3,1
7822.89,7,9,534.1,1
8948.05,2,12,1625.4,1
8553.44,3,2,7865.5,1
4755.18,2,4,222.4,0
1774.21,3,21,8574.2,1
8922.61,5,23,4903.0,1
8577.48,1,14,593.3,0
7237.04,9,16,4327.0,0
4318.67,3,1,461.3,0
2578.39,6,3,5023.3,0
8525.83,9,20,3629.8,1
2467.44,8,16,8166.1,1
2695.02,4,17,6686.5,0
7850.75,9,3,9691.6,1
9575.4,9,23,6153.5,1
9805.58,8,12,6331.0,1
172.73,2,4,5250.9,1
3121.91,4,11,9375.4,0
6005.61,6,13,6510.5,1
9725.18,9,14,8015.6,1
509.92,2,7,3297.4,0
3420.2,3,19,2779.3,0
7133.99,4,12,8326.9,1
405.84,9,7,6751.8,0
983.95,7,5,1996.6,1
8093.77,1,12,9313.6,1
1177.6,5,6,535.0,0
9308.4,1,16,9956.7,0
8827.83,1,4,6412.8,1
839.48,8,13,3435.6,0
5852.93,5,1,3560.2,0
7257.29,3,16,3262.3,0
4131.6,3,11,4098.2,1
3164.15,2,23,408.8,0
9228.11,1,4,8875.5,1
2478.56,9,6,9833.2,1
4636.04,3,4,7588.0,1
2076.74,5,17,5807.5,0
491.52,9,7,7887.1,0
648.42,5,7,3818.3,0
2902.22,1,21,9571.8,0
2812.31,6,10,1466.4,0
9687.48,1,20,6721.5,0
8400.86,6,0,1924.3,1
914.78,2,8,5552.0,1
5087.17,2,8,8515.9,0
8769.16,5,0,390.5,0
4237.32,5,5,9867.2,1
1281.87,1,2,1251.2,0
7871.87,6,10,5798.2,0
5799.18,8,11,736.4,1
6192.26,3,18,8611.8,1
1903.95,9,7,588.8,0
5748.23,2,5,103.7,0
6402.93,9,22,9036.5,1
6902.82,2,18,2030.2,0
4729.74,4,22,9781.2,0
9434.03,8,13,7853.6,0
7001.9,9,13,7671.1,1
3230.84,5,5,4398.5,0
3004.3,6,17,3659.9,0
260.48,3,15,2081.4,0
5044.73,1,16,6731.7,0
4972.88,9,3,4803.9,0
2537.1,2,6,6628.4,0
2898.89,7,8,371.1,0
8352.02,4,23,3389.7,0
2432.9,4,8,151.0,1
7936.99,1,16,90.8,0
224.37,7,4,7769.1,0
5804.81,8,5,1983.8,0
3763.96,7,21,2619.6,0
5921.2,5,6,9336.9,1
2345.23,5,7,2463.3,0
3805.75,4,11,2770.4,1
6971.77,2,7,7830.3,1
321.67,2,12,3746.3,0
6253.05,7,17,3478.3,0
7628.53,2,19,7978.0,0
7735.29,7,5,6593.8,1
2365.88,5,14,8164.8,0
8725.32,9,0,6026.4,1
4212.75,1,10,9727.7,1
1959.4,3,5,5971.0,0
5144.01,4,20,6914.9,1
4241.92,2,11,1016.2,0
8508.93,8,19,9146.2,1
9145.58,5,21,9615.6,1
8641.23,3,0,8567.9,1
1490.03,8,11,4124.9,0
5801.6,9,3,9361.6,1
7564.43,1,21,310.7,1
5695.19,6,10,6283.4,0
6762.38,5,18,6492.5,1
664.81,8,10,1845.6,0
7776.43,6,13,7665.1,0
1088.13,6,15,4376.4,1
9694.44,7,10,8915.3,1
4319.09,8,8,7089.3,1
5826.99,1,16,9809.0,1
1099.1,1,23,4154.5,0
7072.29,7,16,6082.3,1
2648.17,6,6,9799.1,1
4813.29,2,8,2935.9,0
1073.72,9,10,3754.8,0
3591.98,5,11,3375.0,0
6925.08,6,1,7845.9,1
7286.31,5,7,1355.9,0
4306.83,4,17,5255.6,0
9741.67,8,22,3831.3,1
4686.05,3,18,310.7,0
9104.55,4,21,5906.6,0
4500.93,7,8,545.4,1
1228.3,3,5,830.0,0
2219.62,5,9,3899.1,0
5434.76,5,14,6669.4,1
6419.78,5,4,1422.4,1
3333.0,5,10,8599.7,0
1867.77,9,19,5623.9,0
8060.48,3,11,371.2,0
4248.01,2,9,8781.9,1
3443.25,4,23,7037.0,0
6133.65,5,11,6010.1,0
303.17,4,12,730.7,0
6550.33,6,0,7899.1,1
1689.51,1,21,2979.3,0
51.54,9,18,6712.6,0
4402.63,5,9,7139.7,1
118.15,4,8,7037.6,0
9628.15,1,17,4722.0,1
4807.8,1,4,5829.8,1
3882.92,4,21,194.2,0
1760.24,3,21,719.9,0
6842.42,5,1,7758.0,0
9870.75,1,6,5102.5,1
1928.2,5,11,9173.6,0
7184.97,6,0,8491.4,1
4792.5,7,20,7441.8,0
2989.76,4,13,3504.7,0
6384.16,2,10,8352.5,0
3049.24,5,4,6453.8,0
7761.17,3,19,8807.2,0
3022.17,2,6,9427.9,0
8199.98,5,21,6922.7,0
7656.43,8,0,6854.4,1
6982.08,4,12,2017.8,0
7737.46,2,12,9066.9,0
7818.34,8,13,8925.9,1
9059.56,8,13,1948.4,0
2373.77,9,9,5783.1,1
9734.58,7,23,8861.8,1
4263.16,2,15,3480.0,0
1286.83,2,11,1309.3,0
8224.77,1,13,5449.4,0
7964.56,6,22,6140.9,0
3050.29,1,10,3485.8,0
9296.4,9,15,7600.7,1
1485.21,5,18,7414.6,1
1216.76,4,1,1091.7,0
3006.13,5,8,5104.1,0
6991.74,6,0,1705.5,0
2276.56,2,6,4868.3,0
7723.67,5,9,7138.2,0
5593.07,6,0,6619.6,1
3844.64,2,9,2656.1,0
4080.15,2,9,8950.9,0
7222.66,6,2,9520.8,1
1005.09,8,23,4990.1,0
8072.03,3,16,6170.8,0
4160.79,4,23,8371.9,1
5160.65,9,4,8894.8,1
4845.45,9,15,8845.4,1
3209.63,7,13,853.0,0
1256.97,2,22,621.4,0
7142.24,8,13,9202.7,0
4388.03,4,14,7739.7,0
290.35,8,21,221.2,0
7531.72,9,22,4899.0,1
9964.4,5,8,9116.2,1
9314.65,8,4,5053.3,1
4533.3,5,7,4627.3,1
5947.48,6,23,2169.2,1
8965.89,4,4,2345.6,1
4115.99,8,17,1640.0,1
6963.87,6,15,7003.0,0
4319.28,6,0,128.2,1
3517.1,4,4,9938.4,0
4333.36,9,19,274.8,1
3641.89,6,3,3309.0,0
1576.97,7,0,9589.2,1
5414.34,4,7,943.0,0
3688.83,3,5,2652.1,0
8838.84,1,1,6190.0,1
5535.15,2,11,4754.8,0
939.94,8,5,7064.0,1
8185.78,9,1,6036.1,1
7130.3,6,5,5355.3,1
8925.31,1,0,5297.5,0
51.81,3,0,1595.8,0
6262.33,8,6,9767.5,1
2285.71,2,19,1854.4,0
8340.5,5,19,7184.2,1
3530.15,8,15,6585.8,1
6155.89,1,20,7189.7,0
8800.52,7,21,368.8,1
495.31,5,5,6747.3,1
5858.32,8,22,7990.2,1
6890.66,2,3,5619.5,1
3321.6,7,19,9618.7,0
80.21,2,9,8983.7,0
6261.36,8,12,7974.1,0
6571.53,1,21,8192.9,0
2165.09,9,16,6305.4,1
7660.08,9,8,8427.5,1
5232.01,1,13,8.9,0
4436.26,8,4,9478.7,1
1678.95,7,15,3759.9,0
9950.52,4,14,6008.2,1
2016.97,4,5,4237.2,0
1314.6,7,3,5262.0,0
3101.5,4,9,3523.2,0
5272.05,5,22,7623.2,1
5598.58,8,1,5936.0,1
4387.22,5,8,4881.4,1
3277.58,5,18,4760.0,0
852.61,4,14,9684.2,0
3653.21,8,0,9529.8,1
815.41,7,8,8932.5,1
1564.3,1,0,7357.1,1
4608.58,2,20,1930.3,0
6104.12,2,14,2837.2,0
6039.08,5,5,1535.2,1
9347.02,7,18,4515.7,0
1166.15,1,23,463.5,0
3646.23,1,10,273.1,0
5217.5,9,16,7898.1,1
5336.73,3,9,3526.2,0
9283.49,6,23,6948.9,1
9271.64,5,13,4258.5,1
9458.98,6,14,7581.6,1
9538.01,6,21,2531.7,1
4014.15,7,16,3986.1,1
4204.4,3,2,8702.9,1
8388.83,5,5,9196.2,1
5043.66,8,1,6431.5,1
313.18,4,10,9851.8,0
9875.52,7,12,6521.8,1
3127.22,3,13,7202.3,0
4512.11,3,4,4976.7,0
905.55,9,8,7807.5,1
1735.31,7,6,8620.3,0
325.59,9,20,7245.7,1
5130.76,4,9,8006.5,0
2665.63,7,21,7410.4,1
4953.68,8,5,4829.3,1
374.11,4,19,5650.5,0
3437.91,5,22,3080.9,0
7548.42,4,4,323.6,0
9482.6,3,11,2521.4,0
5669.59,8,7,4479.1,0
1751.79,2,3,1557.9,0
1487.13,1,21,9654.7,0
8681.37,2,6,1622.3,0
6824.71,7,15,3911.7,1
7116.86,8,23,8229.5,1
702.14,7,17,7870.0,0
2825.94,1,23,7787.6,0
1444.53,1,11,8016.4,0
8253.95,5,12,5149.9,1
2935.42,4,8,1473.1,0
6158.8,9,15,4835.3,1
9111.38,8,1,6581.2,1
6904.02,8,1,385.4,1
1249.12,5,3,7971.5,1
3993.22,5,21,3545.2,0
2751.69,2,20,4205.4,0
6604.04,1,13,9152.5,1
2520.35,5,0,6679.0,1
2134.32,4,6,1344.3,0
2414.33,6,12,5612.8,0
4565.03,1,22,6478.3,1
6965.0,4,7,7650.7,1
7814.53,4,18,6803.4,0
1342.93,4,22,2351.7,1
7860.09,6,11,35.6,1
1965.07,5,6,6446.6,0
8453.8,8,14,5543.5,1
2861.89,6,22,9520.7,0
9516.43,9,7,8835.0,1
9234.56,3,22,9188.2,1
4330.22,5,3,9517.8,1
8709.09,7,20,5165.1,0
2698.79,1,19,2000.8,0
7212.11,6,7,5695.3,1
9002.21,1,19,3292.0,0
1419.33,3,5,9670.0,0
1860.53,7,13,4178.1,1
5201.66,9,6,1300.2,0
4525.36,9,5,2906.7,1
9665.79,9,1,2048.6,0
3587.97,3,16,8032.7,0
1626.03,4,15,2390.7,0
3450.46,7,20,4834.7,0
4832.96,5,6,3713.3,0
2073.85,7,9,6435.0,0
1372.74,8,14,1496.3,0
4128.7,3,3,3756.0,0
4990.62,9,0,1597.6,1
4533.37,2,16,2725.1,1
8750.64,2,16,4648.1,1
5159.36,2,10,4052.8,0
2491.77,2,4,2648.3,0
2653.51,9,2,9314.8,0
1451.7,1,14,6519.1,0
1821.1,5,0,9889.1,0
2324.2,8,20,7806.6,0
7506.13,9,1,1018.6,1
4137.79,6,12,6344.3,1
6003.85,9,16,6619.1,0
8356.06,3,21,1653.4,0
337.35,3,11,1027.2,0
2312.22,7,10,2046.5,1
4330.89,9,4,4364.3,1
4207.21,7,20,6549.2,1
5561.4,1,6,2119.2,0
7067.0,8,15,646.2,1
2706.56,8,4,9198.7,1
442.3,7,16,8647.4,1
9120.25,5,1,1696.5,0
7784.25,6,15,5902.2,0
987.9,6,13,6701.0,1
4611.48,1,7,532.9,0
7362.39,7,18,4256.8,1
636.26,9,1,7912.1,0
2554.37,2,18,2965.0,1
5432.5,2,0,7053.4,1
6506.63,1,9,8182.5,1
6898.73,8,7,5877.6,0
835.11,5,17,2964.0,0
2506.03,2,21,8154.8,0
8183.87,1,20,698.9,0
8463.02,9,12,1047.8,0
1239.63,5,12,6392.0,1
4991.8,6,0,2701.7,1
9248.14,6,5,5423.4,1
5414.21,6,1,1173.2,0
225.21,7,2,6738.1,1
5006.2,6,22,4612.7,1
2301.84,4,5,5153.0,0
1542.88,5,0,7847.7,0
695.64,9,19,8898.4,0
3573.99,4,8,7982.7,0
7615.93,5,4,7450.3,1
9087.94,6,8,5949.5,1
5158.66,3,8,5760.5,0
6396.86,9,17,2459.9,1
1954.21,3,2,3606.0,0
4321.75,1,21,3328.6,0
5072.96,9,12,5959.5,1
7938.26,8,0,660.4,1
7319.83,3,9,5252.4,1
5751.33,6,13,6203.1,1
2116.75,6,7,4680.8,1
4003.48,4,7,946.5,0
4581.92,3,8,2370.7,0
4259.25,7,15,6300.7,1
8715.5,4,8,8775.3,0
6558.8,3,0,389.7,1
6549.6,1,21,5653.8,0
89.67,4,10,8690.9,0
910.67,5,12,9995.6,0
8087.61,2,13,6944.1,1
9976.95,3,7,8738.5,0
6307.12,8,7,5365.2,1
7801.24,9,1,985.3,1
4898.5,3,6,7635.1,0
4849.75,1,2,5547.1,0
5137.97,7,2,7931.5,0
2374.83,4,22,7706.4,0
5698.25,3,22,7376.5,1
2125.71,8,22,7486.6,0
7674.63,3,15,9632.6,0
2541.32,8,19,743.9,0
1671.95,1,4,137.3,0
2987.57,1,23,4829.4,0
5458.9,9,13,4181.4,1
229.03,5,18,28.4,0
4256.06,9,1,6778.4,1
542.66,6,23,34.5,1
2083.74,3,13,492.2,0
9351.98,7,17,18.3,1
1968.11,7,1,4582.8,1
5230.66,1,16,8915.6,1
3127.67,9,3,167.4,0
336.04,6,13,4633.1,1
2989.27,3,12,1366.0,0
3904.53,1,20,0.9,0
8124.44,1,1,3910.3,1
5872.64,4,8,9629.0,0
4256.1,4,3,311.2,1
9190.09,3,13,8449.6,1
8529.23,7,12,7379.8,1
9154.94,6,6,8759.0,1
1411.27,7,3,8448.2,1
7862.6,3,17,6548.5,1
540.89,8,2,5629.8,0
9046.95,7,0,511.9,1
6953.81,4,15,9518.3,0
5318.43,4,23,7454.0,1
3859.71,6,8,6377.4,1
8665.82,2,20,4610.4,0
5026.72,2,19,1361.6,1
7872.65,4,7,8539.7,0
6330.17,6,14,7386.9,1
2844.92,9,13,7936.7,0
7381.07,8,21,8768.7,1
5938.22,4,20,2335.8,1
7344.39,2,9,9523.9,0
7956.29,5,6,2973.4,1
9590.28,5,6,3689.8,1
3700.45,6,21,8604.6,1
4415.36,2,12,9514.6,0
5996.32,7,14,8084.1,0
7292.55,2,11,9003.9,1
4381.33,6,0,937.4,1
7788.16,3,13,9439.2,0
883.36,3,6,7464.8,0
7919.33,8,23,4022.2,1
9988.87,1,3,1246.5,1
2224.66,9,3,7958.4,0
3139.26,1,12,9905.1,0
9258.99,1,1,5645.6,0
1277.38,6,8,9090.1,0
4262.53,9,4,2523.4,0
2784.05,3,16,4941.3,0
5959.4,1,16,2540.8,0
5131.42,6,5,8127.5,1
5127.58,2,17,1471.7,0
9990.1,8,12,6155.9,1
2645.13,8,0,1002.5,0
3355.96,1,19,6497.4,0
4484.62,9,18,9372.2,1
4235.7,3,20,7052.4,0
3785.46,7,14,7213.5,0
527.21,6,4,7591.8,1
7747.9,8,22,9474.2,0
8303.11,9,14,2677.0,0
7433.07,7,8,6482.4,1
486.65,9,6,6907.0,1
5997.73,8,13,6201.6,1
5745.95,8,0,1439.6,1
1110.72,4,14,9762.5,1
9803.84,8,7,6871.8,0
2666.54,6,0,1201.0,0
6578.44,6,19,4205.0,1
9664.89,8,23,7896.1,1
5095.68,7,6,8593.5,1
3255.95,3,3,3215.9,1
6792.0,9,21,1798.2,0
8331.83,8,10,554.3,0
6272.87,3,11,8285.0,0
4703.29,1,19,6564.0,1
634.45,6,14,6786.4,0
1316.66,3,16,372.5,0
2723.78,4,14,4907.4,0
6315.43,4,12,1953.7,0
8781.41,1,21,7039.3,1
6931.95,8,10,4521.9,1
16.25,4,15,9736.6,0
6288.5,4,19,2394.2,0
7677.37,1,20,6501.1,0
4419.62,3,13,8317.3,0
7087.99,5,22,1343.3,0
1938.72,6,13,9223.8,0
2563.04,4,23,2432.7,0
2717.06,5,23,9270.8,1
2425.65,2,8,8612.0,0
7037.45,4,1,1461.1,0
1439.35,2,14,651.7,0
8691.91,9,4,5184.5,0
8062.38,7,12,609.3,1
1567.3,8,21,5000.5,0
2135.6,7,16,422.3,0
7304.4,1,11,9453.7,1
8902.37,3,12,5749.5,0
926.6,1,23,8179.0,1
4763.28,7,10,7076.3,1
1679.41,5,11,2155.3,0
8465.67,3,16,3876.2,0
5134.21,8,21,7639.2,0
3863.0,8,8,7217.2,1
8075.61,1,9,367.6,0
2103.33,3,20,9109.5,0
7900.72,7,21,9368.0,1
3903.51,1,21,9874.7,0
1651.71,1,2,5593.7,1
1049.73,9,19,594.5,0
1280.28,2,1,6931.3,0
7080.34,1,6,872.8,0
7565.37,1,13,591.8,0
2083.04,4,7,6315.4,0
4044.28,3,16,3896.8,0
9232.96,5,23,1737.3,0
8321.03,1,15,9700.8,1
5111.32,7,12,9903.1,0
1123.18,4,2,7769.5,0
6553.04,2,9,1335.9,1
7053.96,4,19,6517.5,0
376.92,9,20,9125.7,0
5258.87,7,2,5640.5,0
4148.74,1,6,3987.1,0
8318.95,2,21,4396.4,0
9977.18,5,20,4911.1,1
8392.91,1,12,3072.0,0
4899.85,1,5,6330.9,1
743.9,4,21,4730.2,0
194.95,9,21,4016.6,0
6187.48,8,16,7597.1,0
1707.88,8,10,8688.2,0
2118.9,4,10,4972.0,0
4978.35,4,7,975.6,0
9220.32,7,22,6642.3,0
3018.96,7,14,9248.0,0
8946.51,6,21,171.0,1
4894.53,3,15,5964.3,0
224.07,6,5,9309.3,0
9611.31,2,7,5885.6,0
8772.36,6,17,9185.1,1
463.43,2,15,3270.3,0
9647.18,9,14,7596.0,1
5873.3,8,3,5402.6,0
9870.59,4,3,6269.9,1
6901.04,1,0,4982.5,1
9399.47,3,6,6161.7,0
3265.74,4,14,6846.7,0
8617.24,6,16,7922.7,1
4753.25,9,17,9201.9,0
5034.34,8,7,9372.6,1
7836.18,9,8,2519.4,1
6143.2,2,22,1818.3,0
9719.16,3,2,310.8,1
593.94,6,6,7620.8,1
7958.22,8,18,7784.8,0
8160.36,1,4,9080.6,1
297.49,9,8,1021.1,0
1692.37,8,7,9033.6,1
4933.06,3,20,344.1,0
5487.65,1,1,3746.8,0
51.78,6,6,5368.9,0
9053.58,1,21,5534.9,1
3699.7,1,14,5425.1,0
5300.98,2,13,7911.2,0
7211.65,1,4,464.0,0
5859.44,7,16,6607.1,0
719.58,4,22,5739.5,0
9292.34,7,22,7341.3,1
7071.94,3,1,5020.8,1
9120.45,6,19,3347.9,0
8087.2,8,7,9735.8,0
2865.21,3,5,351.6,0
4880.99,1,7,6461.3,1
7727.06,3,6,5657.2,1
2096.08,6,13,898.8,0
5206.38,4,14,7651.5,0
1249.49,5,4,6277.0,1
2482.64,3,3,1912.9,0
6585.39,9,23,3944.4,1
5767.94,6,16,899.1,1
2753.43,3,13,2279.3,0
313.6,3,6,7346.1,1
3863.48,7,3,8433.4,0
2047.22,8,16,904.7,0
7287.88,7,20,833.0,1
5725.53,7,23,9989.0,1
5318.84,5,3,9464.3,0
9352.1,1,18,6267.8,0
7073.87,2,18,5090.5,0
4747.63,3,2,8590.8,1
7937.75,3,19,8048.3,1
185.62,3,7,2588.4,0
2325.39,4,21,9369.4,0
2978.96,7,5,3875.2,0
2995.96,6,16,6778.3,1
7807.04,6,3,8887.7,1
2722.7,3,7,300.4,0
4450.3,9,7,258.2,0
6845.53,8,11,2277.1,0
5431.21,1,16,31.2,0
4286.56,2,8,213.1,0
7803.25,7,8,5124.5,1
8118.0,1,13,3199.9,0
8438.82,2,19,4717.7,1
478.92,2,14,4742.1,1
2208.87,6,22,3371.9,1
4975.12,6,12,4733.8,0
157.3,5,4,1322.1,1
1196.62,2,21,4687.8,0
6457.68,9,19,6005.8,0
4477.13,8,19,7373.3,1
6824.63,7,7,2116.1,0
3334.54,9,16,3775.4,0
6277.2,6,10,7974.4,1
2902.85,8,11,819.9,0
3355.64,5,15,1529.2,0
9828.17,7,8,994.7,0
6632.25,7,2,234.3,0
6020.95,3,2,3455.0,0
4054.92,6,10,4150.0,1
33.36,1,2,516.7,0
9500.17,4,22,9929.1,0
1857.27,4,17,5132.5,1
3383.81,2,1,5862.0,1
7789.78,3,19,1733.9,0
7926.12,4,16,6344.0,0
7653.55,5,11,745.5,1
5427.3,6,19,6050.1,1
6889.29,5,22,7482.4,1
6022.74,2,19,6839.3,0
8965.23,7,2,1881.5,1
8892.77,6,6,1480.7,1
3060.63,6,20,4742.4,0
1322.2,1,23,2185.0,0
6004.48,7,20,4350.3,1
1239.18,1,10,9837.8,0
4892.65,7,2,5317.2,1
685.64,3,18,7719.8,0
9995.14,7,15,2253.7,1
9679.14,1,6,62.9,0
9389.53,7,1,6791.8,1
8476.18,6,19,5591.1,1
7759.63,9,15,6599.0,1
8780.93,8,6,8105.7,1
1821.13,1,9,5523.0,0
2586.32,6,20,4181.1,0
6656.43,1,10,9188.8,0
9396.05,4,8,113.4,0
8132.2,8,15,4116.9,1
286.43,1,9,7410.4,1
567.71,6,10,1701.0,0
7983.21,2,5,238.6,1
8813.83,6,19,8668.9,1
7249.69,9,4,9352.7,0
7554.08,9,10,4507.0,1
5386.85,3,13,9416.4,1
7689.73,9,1,9515.9,1
3131.86,1,13,1950.1,0
8484.69,6,3,2800.8,0
2567.01,8,13,3361.2,0
9136.55,4,1,7784.9,1
5944.76,3,8,7904.8,1
